le100kb	1080	44.0741
le100kb	1060	43.9623
le100kb	1114	28.9048
le100kb	1167	44.3016
le100kb	1127	36.4685
le100kb	2384	43.9597
le100kb	1192	26.2584
le100kb	2793	34.4074
le100kb	1044	33.8123
le100kb	1123	43.7222
le100kb	2217	42.6252
le100kb	1004	53.6853
le100kb	1316	46.9605
le100kb	2383	48.6781
le100kb	1012	33.498
le100kb	2575	34.9903
le100kb	1458	47.9424
le100kb	1136	35.6514
le100kb	1040	36.3462
le100kb	1048	30.2481
le100kb	1011	41.6419
le100kb	1114	38.6894
le100kb	1407	43.9232
le100kb	1198	30.6344
le100kb	1962	35.9837
le100kb	1429	33.5199
le100kb	2629	35.2225
le100kb	4222	36.3572
le100kb	4553	50.1647
le100kb	1275	44.3137
le100kb	2381	47.669
le100kb	3527	46.6119
le100kb	1101	28.4287
le100kb	1096	39.5985
le100kb	1211	35.2601
le100kb	1260	43.0159
le100kb	1062	55.5556
le100kb	2848	39.1152
le100kb	3129	46.9799
le100kb	2438	37.6538
le100kb	2157	32.777
le100kb	5463	42.5407
le100kb	2295	42.9194
le100kb	1625	23.2615
le100kb	1311	49.6568
le100kb	1709	30.8953
le100kb	1713	30.7647
le100kb	2464	33.3198
le100kb	1258	43.8792
le100kb	2956	53.3491
le100kb	2781	30.5286
le100kb	2432	29.153
le100kb	2078	29.2589
le100kb	1516	29.8153
le100kb	1793	30.7864
le100kb	1956	30.6748
le100kb	1004	30.3785
le100kb	1195	29.6234
le100kb	1541	29.8507
le100kb	1978	29.9292
le100kb	2999	30.3768
le100kb	1092	38.7363
le100kb	1049	31.9352
le100kb	2259	30.7216
le100kb	1453	37.0957
le100kb	1312	29.6494
le100kb	1869	30.0161
le100kb	1220	53.1967
le100kb	2591	29.9112
le100kb	1737	29.5912
le100kb	1560	30.5769
le100kb	2639	30.6177
le100kb	1970	30.2538
le100kb	1870	30.4813
le100kb	1947	29.9435
le100kb	2113	30.3833
le100kb	1964	29.7352
le100kb	1424	29.7051
le100kb	1575	30.6032
le100kb	1283	31.021
le100kb	1843	31.1449
le100kb	1097	29.7174
le100kb	1441	29.6322
le100kb	2286	29.2213
le100kb	1412	30.5241
le100kb	2113	30.6673
le100kb	1899	29.3839
le100kb	1018	29.3713
le100kb	1869	32.2097
le100kb	2114	32.7342
le100kb	1186	48.5666
le100kb	2192	29.6989
le100kb	1121	31.4897
le100kb	3254	30.7007
le100kb	1920	32.5
le100kb	1258	33.2273
le100kb	1888	31.8856
le100kb	1461	39.2197
le100kb	1056	32.6705
le100kb	2089	29.775
le100kb	1012	29.9407
le100kb	1055	29.9526
le100kb	1944	30.5041
le100kb	2209	30.2399
le100kb	1902	29.3375
le100kb	2841	29.6375
le100kb	2087	30.9056
le100kb	1813	29.7849
le100kb	1195	30.7113
le100kb	2189	29.5569
le100kb	1906	30.3778
le100kb	1678	30.6913
le100kb	1327	30.1432
le100kb	1683	30.1842
le100kb	1643	29.7018
le100kb	1743	30.0057
le100kb	1022	30.2348
le100kb	1818	29.923
